Name,Category,Variation,DIY,Buy,Sell,Color 1,Color 2,Source,Seasonal Availability,Mannequin Piece,Style,Villager Equippable
sweater dress,dresses,Olive,No,1470,367,Green,Green,Able Sisters,Winter,No,Simple,Yes
sweater dress,dresses,Beige,No,1470,367,Beige,Beige,Able Sisters,Winter,No,Simple,Yes
sweater dress,dresses,Dark brown,No,1470,367,Brown,Brown,Able Sisters,Winter,No,Simple,Yes
sweet dress,dresses,White,No,2700,675,White,White,Able Sisters,All Year,No,Simple,Yes
sweet dress,dresses,Purple,No,2700,675,Purple,Purple,Able Sisters,All Year,No,Simple,Yes
sweetheart dress,dresses,Navy blue,No,1600,400,Blue,Black,Able Sisters,All Year,No,Simple,Yes
sweetheart dress,dresses,Peacock blue,No,1600,400,Green,Orange,Able Sisters,All Year,No,Simple,Yes
sweetheart dress,dresses,Beige,No,1600,400,Beige,White,Able Sisters,All Year,No,Simple,Yes
sweetheart dress,dresses,Greige,No,1600,400,Gray,Red,Able Sisters,All Year,No,Simple,Yes
sweetheart dress,dresses,Moss green,No,1600,400,Green,White,Able Sisters,All Year,No,Simple,Yes
tango dress,dresses,Red,No,2600,650,Red,Red,Able Sisters,All Year,No,Gorgeous,Yes
tango dress,dresses,Black,No,2600,650,Black,Black,Able Sisters,All Year,No,Gorgeous,Yes
tango dress,dresses,Pink,No,2600,650,Pink,Pink,Able Sisters,All Year,No,Gorgeous,Yes
tango dress,dresses,Blue,No,2600,650,Blue,Blue,Able Sisters,All Year,No,Gorgeous,Yes
tango dress,dresses,Purple,No,2600,650,Purple,Purple,Able Sisters,All Year,No,Gorgeous,Yes
tango dress,dresses,Green,No,2600,650,Green,Green,Able Sisters,All Year,No,Gorgeous,Yes
tee dress,dresses,Black,No,1500,375,Black,White,Able Sisters,All Year,No,Simple,Yes
tee dress,dresses,Beige,No,1500,375,Beige,White,Able Sisters,All Year,Yes,Simple,Yes
tee dress,dresses,Navy blue,No,1500,375,Blue,White,Able Sisters,All Year,No,Simple,Yes
tee dress,dresses,White,No,1500,375,White,Black,Able Sisters,All Year,No,Simple,Yes
tee dress,dresses,Olive,No,1500,375,Green,Black,Able Sisters,All Year,No,Simple,Yes
tee dress,dresses,Red,No,1500,375,Red,Black,Able Sisters,All Year,No,Simple,Yes
tiger-face tee dress,dresses,Black,No,1200,300,Orange,Black,Able Sisters,All Year,No,Gorgeous,Yes
tiger-face tee dress,dresses,White,No,1200,300,Gray,White,Able Sisters,All Year,No,Gorgeous,Yes
tiger-face tee dress,dresses,Purple,No,1200,300,Orange,Purple,Able Sisters,All Year,No,Gorgeous,Yes
tiger-face tee dress,dresses,Pink,No,1200,300,Orange,Pink,Able Sisters,All Year,No,Gorgeous,Yes
tiger-face tee dress,dresses,Yellow,No,1200,300,Orange,Yellow,Able Sisters,All Year,No,Gorgeous,Yes
tight punk outfit,dresses,Black,No,1920,480,Black,Black,Able Sisters,All Year,No,Cool,Yes
tight punk outfit,dresses,Red,No,1920,480,Red,Red,Able Sisters,All Year,No,Cool,Yes
toga,dresses,Red,No,2520,630,Red,White,Able Sisters,All Year,No,Elegant,Yes
toga,dresses,Purple,No,2520,630,Purple,White,Able Sisters,All Year,No,Elegant,Yes
tropical muumuu,dresses,Mint,No,1800,450,Green,Yellow,Able Sisters,Summer,No,Active,Yes
tropical muumuu,dresses,White,No,1800,450,White,Yellow,Able Sisters,Summer,No,Active,Yes
tropical muumuu,dresses,Blue,No,1800,450,Blue,Yellow,Able Sisters,Summer,No,Active,Yes
tropical muumuu,dresses,Yellow,No,1800,450,Yellow,Yellow,Able Sisters,Summer,No,Active,Yes
tropical muumuu,dresses,Pink,No,1800,450,Pink,Yellow,Able Sisters,Summer,No,Active,Yes
tuna-sushi costume,dresses,White,No,1920,480,Red,White,Able Sisters,All Year,No,Cute,Yes
tweed dress,dresses,Yellow,No,1600,400,Yellow,Green,Able Sisters,All Year,No,Cute,Yes
tweed dress,dresses,Pink,No,1600,400,Pink,Blue,Able Sisters,All Year,No,Cute,Yes
tweed dress,dresses,Blue,No,1600,400,Blue,Yellow,Able Sisters,All Year,No,Cute,Yes
Victorian dress,dresses,Navy blue,No,2520,630,Blue,Black,Able Sisters,All Year,No,Gorgeous,Yes
Victorian dress,dresses,Green,No,2520,630,Green,Black,Able Sisters,All Year,No,Gorgeous,Yes
Victorian dress,dresses,Beige,No,2520,630,Beige,Black,Able Sisters,All Year,No,Gorgeous,Yes
Victorian dress,dresses,Red,No,2520,630,Red,Black,Able Sisters,All Year,No,Gorgeous,Yes
Victorian dress,dresses,Blue,No,2520,630,Blue,Black,Able Sisters,All Year,No,Gorgeous,Yes
Victorian dress,dresses,Orange,No,2520,630,Orange,Black,Able Sisters,All Year,No,Gorgeous,Yes
visual-punk dress,dresses,Black,No,2040,510,Black,Black,Able Sisters,All Year,No,Cool,Yes
visual-punk outfit,dresses,Black,No,2040,510,Black,Black,Able Sisters,All Year,No,Cool,Yes
water-egg outfit,dresses,,Yes,NFS,1200,Purple,Beige,Crafting,All Year,No,Active,Yes
watermelon dress,dresses,Red,No,1500,375,Red,Green,Able Sisters,Summer,No,Cute,Yes
wedding tuxedo,dresses,,No,12000,3000,White,Blue,Wedding Season,All Year,No,Elegant,Yes
wizard's robe,dresses,Blue,No,4000,1000,Blue,Yellow,Able Sisters,All Year,No,Gorgeous,Yes
wizard's robe,dresses,Purple,No,4000,1000,Purple,Yellow,Able Sisters,All Year,No,Gorgeous,Yes
wood-egg outfit,dresses,,Yes,NFS,1200,Orange,Brown,Crafting,All Year,No,Active,Yes
wrestler uniform,dresses,Red,No,1600,400,Red,Light blue,Able Sisters,All Year,No,Active,Yes
wrestler uniform,dresses,Blue,No,1600,400,Blue,Green,Able Sisters,All Year,No,Active,Yes
wrestler uniform,dresses,Green,No,1600,400,Green,Yellow,Able Sisters,All Year,No,Active,Yes
wrestler uniform,dresses,Pink,No,1600,400,Pink,Purple,Able Sisters,All Year,No,Active,Yes
wrestler uniform,dresses,Black,No,1600,400,Black,Gray,Able Sisters,All Year,No,Active,Yes
wrestler uniform,dresses,Yellow,No,1600,400,Yellow,Black,Able Sisters,All Year,No,Active,Yes
wrestling singlet,dresses,Red,No,1540,385,Red,White,Able Sisters,All Year,No,Active,Yes
wrestling singlet,dresses,Blue,No,1540,385,Blue,White,Able Sisters,All Year,No,Active,Yes
wrestling singlet,dresses,Green,No,1540,385,Green,White,Able Sisters,All Year,No,Active,Yes
zap suit,dresses,Pink,No,2760,690,Pink,White,Able Sisters,All Year,No,Active,Yes
zap suit,dresses,Blue,No,2760,690,Blue,White,Able Sisters,All Year,No,Active,Yes
zap suit,dresses,Green,No,2760,690,Green,White,Able Sisters,All Year,No,Active,Yes
zap suit,dresses,Red,No,2760,690,Red,White,Able Sisters,All Year,No,Active,Yes
zap suit,dresses,Yellow,No,2760,690,Yellow,White,Able Sisters,All Year,No,Active,Yes
zap suit,dresses,Black,No,2760,690,Black,White,Able Sisters,All Year,No,Active,Yes
zap suit,dresses,Silver,No,2760,690,Gray,White,Able Sisters,All Year,No,Active,Yes
zap suit,dresses,White,No,2760,690,White,White,Able Sisters,All Year,No,Active,Yes
zigzag-print dress,dresses,Purple,No,2000,500,Purple,Blue,Able Sisters,Summer,Yes,Elegant,Yes
zigzag-print dress,dresses,Green,No,2000,500,Green,Pink,Able Sisters,Summer,No,Elegant,Yes
zigzag-print dress,dresses,Orange,No,2000,500,Orange,Yellow,Able Sisters,Summer,No,Elegant,Yes
zigzag-print dress,dresses,Coral,No,2000,500,Red,White,Able Sisters,Summer,No,Elegant,Yes
zigzag-print dress,dresses,Lime,No,2000,500,Green,White,Able Sisters,Summer,No,Elegant,Yes
zigzag-print dress,dresses,Brown,No,2000,500,Brown,Beige,Able Sisters,Summer,No,Elegant,Yes
antique boots,shoes,Brown,No,2640,660,Brown,Brown,Able Sisters,All Year,No,Simple,No
antique boots,shoes,Black,No,2640,660,Black,Black,Able Sisters,All Year,No,Simple,No
antique boots,shoes,Greige,No,2640,660,Beige,Beige,Able Sisters,All Year,No,Simple,No
armor shoes,shoes,Gray,Yes,NFS,3000,Gray,Gray,Crafting,All Year,No,Cool,No
babouches,shoes,Blue,No,560,140,Light blue,White,Kicks,All Year,No,Cute,No
babouches,shoes,Orange,No,560,140,Orange,White,Kicks,All Year,No,Cute,No
babouches,shoes,Pink,No,560,140,Pink,White,Kicks,All Year,No,Cute,No
babouches,shoes,Yellow,No,560,140,Yellow,White,Kicks,All Year,No,Cute,No
babouches,shoes,Gray,No,560,140,Gray,Yellow,Kicks,All Year,No,Cute,No
babouches,shoes,Purple,No,560,140,Purple,Yellow,Kicks,All Year,No,Cute,No
babouches,shoes,Mint,No,560,140,Green,Yellow,Kicks,All Year,No,Cute,No
babouches,shoes,Red,No,560,140,Red,Yellow,Kicks,All Year,No,Cute,No
ballet slippers,shoes,Pink,No,2200,550,Pink,Pink,Kicks,All Year,No,Elegant,No
ballet slippers,shoes,Mint,No,2200,550,Light blue,Light blue,Kicks,All Year,No,Elegant,No
ballet slippers,shoes,Blue,No,2200,550,Blue,Blue,Kicks,All Year,No,Elegant,No
ballet slippers,shoes,Purple,No,2200,550,Purple,Purple,Kicks,All Year,No,Elegant,No
ballet slippers,shoes,Black,No,2200,550,Black,Black,Kicks,All Year,No,Elegant,No
ballet slippers,shoes,White,No,2200,550,Beige,Beige,Kicks,All Year,No,Elegant,No
ballet slippers,shoes,Yellow,No,2200,550,Yellow,Yellow,Kicks,All Year,No,Elegant,No
ballet slippers,shoes,Red,No,2200,550,Orange,Orange,Kicks,All Year,No,Elegant,No
basketball shoes,shoes,Red,No,1500,375,Red,Black,Able Sisters,All Year,No,Active,No
basketball shoes,shoes,Green,No,1500,375,Green,Black,Able Sisters,All Year,No,Active,No
basketball shoes,shoes,Beige,No,1500,375,Beige,Black,Able Sisters,All Year,No,Active,No
basketball shoes,shoes,Orange,No,1500,375,Yellow,Black,Able Sisters,All Year,No,Active,No
basketball shoes,shoes,Blue,No,1500,375,Blue,Black,Able Sisters,All Year,Yes,Active,No
basketball shoes,shoes,Purple,No,1500,375,Purple,Black,Able Sisters,All Year,No,Active,No
basketball shoes,shoes,Light blue,No,1500,375,Light blue,Black,Able Sisters,All Year,No,Active,No
basketball shoes,shoes,Pink,No,1500,375,Pink,Black,Able Sisters,All Year,No,Active,No
beaded sandals,shoes,Orange,No,1800,450,Orange,Colorful,Able Sisters,Summer,No,Gorgeous,No
beaded sandals,shoes,Purple,No,1800,450,Purple,Colorful,Able Sisters,Summer,Yes,Gorgeous,No
beaded sandals,shoes,Yellow,No,1800,450,Yellow,Colorful,Able Sisters,Summer,No,Gorgeous,No
beaded sandals,shoes,Red,No,1800,450,Red,Colorful,Able Sisters,Summer,No,Gorgeous,No
beaded sandals,shoes,Green,No,1800,450,Green,Colorful,Able Sisters,Summer,No,Gorgeous,No
beaded sandals,shoes,Beige,No,1800,450,Beige,Colorful,Able Sisters,Summer,No,Gorgeous,No
boots,shoes,Green,No,560,140,Green,Black,Able Sisters,All Year,No,Simple,No
boots,shoes,Black,No,560,140,Black,Black,Able Sisters,All Year,No,Simple,No
boots,shoes,Blue,No,560,140,Blue,Black,Able Sisters,All Year,No,Simple,No
boots,shoes,Red,No,560,140,Red,Black,Able Sisters,All Year,Yes,Simple,No
boots,shoes,Olive,No,560,140,Yellow,Black,Able Sisters,All Year,Yes,Simple,No
business shoes,shoes,Black,No,1300,325,Black,Black,Able Sisters,All Year,Yes,Simple,No
business shoes,shoes,Brown,No,1300,325,Brown,Brown,Able Sisters,All Year,Yes,Simple,No
cleats,shoes,Blue,No,1200,300,Blue,Gray,Kicks,All Year,No,Active,No
cleats,shoes,Light blue,No,1200,300,Light blue,Gray,Kicks,All Year,No,Active,No
cleats,shoes,Red,No,1200,300,Red,Gray,Kicks,All Year,No,Active,No
cleats,shoes,Yellow,No,1200,300,Yellow,Gray,Kicks,All Year,No,Active,No
cleats,shoes,Black,No,1200,300,Black,Gray,Kicks,All Year,No,Active,No
cleats,shoes,Orange,No,1200,300,Orange,Gray,Kicks,All Year,No,Active,No
cleats,shoes,Green,No,1200,300,Green,Gray,Kicks,All Year,No,Active,No
cleats,shoes,Purple,No,1200,300,Purple,Gray,Kicks,All Year,No,Active,No
comfy sandals,shoes,Brown,No,1040,260,Brown,Beige,Able Sisters,Summer,No,Simple,No
comfy sandals,shoes,White,No,1040,260,White,Beige,Able Sisters,Summer,Yes,Simple,No
comfy sandals,shoes,Green,No,1040,260,Green,Beige,Able Sisters,Summer,No,Simple,No
comfy sandals,shoes,Blue,No,1040,260,Blue,Beige,Able Sisters,Summer,No,Simple,No
comfy sandals,shoes,Red,No,1040,260,Red,Beige,Able Sisters,Summer,No,Simple,No
comfy sandals,shoes,Orange,No,1040,260,Orange,Beige,Able Sisters,Summer,No,Simple,No
comfy sandals,shoes,Yellow,No,1040,260,Yellow,Beige,Able Sisters,Summer,No,Simple,No
comfy sandals,shoes,Purple,No,1040,260,Purple,Beige,Able Sisters,Summer,No,Simple,No
cowboy boots,shoes,Brown,No,2380,595,Brown,Brown,Able Sisters,All Year,Yes,Elegant,No
cowboy boots,shoes,Black,No,2380,595,Black,Brown,Able Sisters,All Year,Yes,Elegant,No
cowboy boots,shoes,Ivory,No,2380,595,White,Brown,Able Sisters,All Year,No,Elegant,No
cowboy boots,shoes,Pink,No,2380,595,Pink,Brown,Able Sisters,All Year,No,Elegant,No
cowboy boots,shoes,Blue,No,2380,595,Light blue,Brown,Able Sisters,All Year,No,Elegant,No
cross-belt sandals,shoes,Green,No,1040,260,Green,Green,Able Sisters,Summer,No,Elegant,No
cross-belt sandals,shoes,Pink,No,1040,260,Pink,Pink,Able Sisters,Summer,No,Elegant,No
cross-belt sandals,shoes,Gray,No,1040,260,Gray,Gray,Able Sisters,Summer,Yes,Elegant,No
cross-belt sandals,shoes,Brown,No,1040,260,Brown,Brown,Able Sisters,Summer,No,Elegant,No
cross-belt sandals,shoes,Black,No,1040,260,Black,Black,Able Sisters,Summer,No,Elegant,No
cross-belt sandals,shoes,Purple,No,1040,260,Purple,Purple,Able Sisters,Summer,No,Elegant,No
cute sneakers,shoes,Light blue,No,1260,315,Light blue,Pink,Able Sisters,All Year,Yes,Cute,No
cute sneakers,shoes,Green,No,1260,315,Green,Yellow,Able Sisters,All Year,Yes,Cute,No
cute sneakers,shoes,Pink,No,1260,315,Pink,Purple,Able Sisters,All Year,Yes,Cute,No
cute sneakers,shoes,Yellow,No,1260,315,Yellow,Green,Able Sisters,All Year,No,Cute,No
cute sneakers,shoes,Purple,No,1260,315,Purple,Green,Able Sisters,All Year,No,Cute,No
cute sneakers,shoes,Blue,No,1260,315,Blue,Pink,Able Sisters,All Year,No,Cute,No
DAL slippers,shoes,Blue,No,4040,1010,Blue,Blue,Dodo Airlines,All Year,No,Simple,No
earth-egg shoes,shoes,,Yes,NFS,800,Red,Yellow,Crafting,All Year,No,Active,No
embroidered shoes,shoes,Red,No,2100,525,Red,Pink,Kicks,All Year,No,Elegant,No
embroidered shoes,shoes,White,No,2100,525,White,Pink,Kicks,All Year,No,Elegant,No
embroidered shoes,shoes,Black,No,2100,525,Black,Pink,Kicks,All Year,No,Elegant,No
embroidered shoes,shoes,Blue,No,2100,525,Light blue,Pink,Kicks,All Year,No,Elegant,No
faux-fur ankle booties,shoes,Olive,No,1450,362,Green,White,Able Sisters,Winter,No,Elegant,No
faux-fur ankle booties,shoes,Beige,No,1450,362,Beige,White,Able Sisters,Winter,Yes,Elegant,No
faux-fur ankle booties,shoes,Ruby red,No,1450,362,Red,Beige,Able Sisters,Winter,Yes,Elegant,No
faux-fur ankle booties,shoes,Navy blue,No,1450,362,Blue,Gray,Able Sisters,Winter,No,Elegant,No
faux-shearling boots,shoes,Beige,No,1600,400,Beige,White,Able Sisters,Winter,No,Cute,No
faux-shearling boots,shoes,Pink,No,1600,400,Pink,White,Able Sisters,Winter,Yes,Cute,No
faux-shearling boots,shoes,Green,No,1600,400,Green,White,Able Sisters,Winter,Yes,Cute,No
faux-shearling boots,shoes,Black,No,1600,400,Black,White,Able Sisters,Winter,No,Cute,No
faux-shearling boots,shoes,Gray,No,1600,400,Gray,White,Able Sisters,Winter,Yes,Cute,No
faux-suede sneakers,shoes,Green,No,1080,270,Green,White,Able Sisters,All Year,Yes,Simple,No
faux-suede sneakers,shoes,Navy blue,No,1080,270,Blue,White,Able Sisters,All Year,Yes,Simple,No
faux-suede sneakers,shoes,Beige,No,1080,270,Beige,White,Able Sisters,All Year,Yes,Simple,No
faux-suede sneakers,shoes,Orange,No,1080,270,Orange,White,Able Sisters,All Year,No,Simple,No
faux-suede sneakers,shoes,Pink,No,1080,270,Pink,White,Able Sisters,All Year,No,Simple,No
faux-suede sneakers,shoes,Light blue,No,1080,270,Light blue,White,Able Sisters,All Year,No,Simple,No
faux-suede sneakers,shoes,Purple,No,1080,270,Purple,White,Able Sisters,All Year,No,Simple,No
faux-suede sneakers,shoes,Berry red,No,1080,270,Red,White,Able Sisters,All Year,Yes,Simple,No
flip-flops,shoes,Blue,No,350,87,Blue,Light blue,Able Sisters,Summer,No,Active,No
flip-flops,shoes,Green,No,350,87,Green,Orange,Able Sisters,Summer,No,Active,No
flip-flops,shoes,Yellow,No,350,87,Yellow,Green,Able Sisters,Summer,No,Active,No
flip-flops,shoes,White,No,350,87,White,Pink,Able Sisters,Summer,No,Active,No
flip-flops,shoes,Orange,No,350,87,Orange,Blue,Able Sisters,Summer,No,Active,No
flip-flops,shoes,Light blue,No,350,87,Light blue,Orange,Able Sisters,Summer,No,Active,No
flip-flops,shoes,Pink,No,350,87,Pink,Gray,Able Sisters,Summer,Yes,Active,No
flip-flops,shoes,Red,No,350,87,Red,Yellow,Able Sisters,Summer,No,Active,No
flower sandals,shoes,Yellow,No,1200,300,Yellow,White,Able Sisters,Summer,No,Cute,No
flower sandals,shoes,Pink,No,1200,300,Red,Pink,Able Sisters,Summer,No,Cute,No
flower sandals,shoes,Green,No,1200,300,Green,Green,Able Sisters,Summer,No,Cute,No
flower sandals,shoes,Purple,No,1200,300,Purple,Purple,Able Sisters,Summer,No,Cute,No
flower sandals,shoes,Blue,No,1200,300,Blue,Light blue,Able Sisters,Summer,No,Cute,No
flower sandals,shoes,Black,No,1200,300,Black,Gray,Able Sisters,Summer,No,Cute,No
flower sandals,shoes,White,No,1200,300,White,Gray,Able Sisters,Summer,Yes,Cute,No
ghillie brogues,shoes,Brown,No,2340,585,Brown,Brown,Kicks,All Year,No,Gorgeous,No
ghillie brogues,shoes,Black,No,2340,585,Black,Black,Kicks,All Year,No,Gorgeous,No
ghillie brogues,shoes,White,No,2340,585,White,White,Kicks,All Year,No,Gorgeous,No
gladiator sandals,shoes,Brown,No,1800,450,Brown,Brown,Able Sisters,Summer,Yes,Elegant,No
gladiator sandals,shoes,Black,No,1800,450,Black,Black,Able Sisters,Summer,No,Elegant,No
gladiator sandals,shoes,Red,No,1800,450,Red,Red,Able Sisters,Summer,No,Elegant,No
gold-armor shoes,shoes,Gold,Yes,NFS,40000,Yellow,Yellow,Crafting,All Year,No,Gorgeous,No
hi-tech sneakers,shoes,Orange,No,1260,315,Orange,Yellow,Able Sisters,All Year,No,Cool,No
hi-tech sneakers,shoes,Pink,No,1260,315,Pink,Green,Able Sisters,All Year,Yes,Cool,No
hi-tech sneakers,shoes,Green,No,1260,315,Green,Light blue,Able Sisters,All Year,No,Cool,No
hi-tech sneakers,shoes,Light blue,No,1260,315,Light blue,Purple,Able Sisters,All Year,Yes,Cool,No
hi-tech sneakers,shoes,Blue,No,1260,315,Blue,Red,Able Sisters,All Year,Yes,Cool,No
high-tops,shoes,Gray,No,1080,270,Gray,Black,Able Sisters,All Year,No,Simple,No
high-tops,shoes,Brown,No,1080,270,Brown,Black,Able Sisters,All Year,No,Simple,No
high-tops,shoes,Green,No,1080,270,Green,Black,Able Sisters,All Year,No,Simple,No
high-tops,shoes,Blue,No,1080,270,Blue,Black,Able Sisters,All Year,No,Simple,No
high-tops,shoes,Purple,No,1080,270,Purple,Black,Able Sisters,All Year,Yes,Simple,No
high-tops,shoes,Red,No,1080,270,Red,Black,Able Sisters,All Year,Yes,Simple,No
high-tops,shoes,Yellow,No,1080,270,Yellow,Black,Able Sisters,All Year,No,Simple,No
high-tops,shoes,White,No,1080,270,White,Black,Able Sisters,All Year,Yes,Simple,No
house slippers,shoes,Gray,No,490,122,Gray,White,Able Sisters,All Year,No,Simple,No
house slippers,shoes,Navy blue,No,490,122,Blue,White,Able Sisters,All Year,No,Simple,No
house slippers,shoes,Pink,No,490,122,Pink,White,Able Sisters,All Year,Yes,Simple,No
house slippers,shoes,Yellow,No,490,122,Yellow,White,Able Sisters,All Year,No,Simple,No
house slippers,shoes,Green,No,490,122,Green,White,Able Sisters,All Year,No,Simple,No
house slippers,shoes,Blue,No,490,122,Light blue,White,Able Sisters,All Year,No,Simple,No
house slippers,shoes,Red,No,490,122,Red,White,Able Sisters,All Year,No,Simple,No
house slippers,shoes,Beige,No,490,122,Beige,White,Able Sisters,All Year,No,Simple,No
jester's shoes,shoes,Purple,No,1900,475,Purple,Red,Kicks,All Year,No,Active,No
jester's shoes,shoes,Black,No,1900,475,Black,Red,Kicks,All Year,No,Active,No
jester's shoes,shoes,Red,No,1900,475,Red,Blue,Kicks,All Year,No,Active,No
jester's shoes,shoes,Green,No,1900,475,Green,Yellow,Kicks,All Year,No,Active,No
kiddie sneakers,shoes,Red,No,700,175,Red,Yellow,Kicks,All Year,No,Active,No
kiddie sneakers,shoes,Blue,No,700,175,Blue,Red,Kicks,All Year,No,Active,No
kiddie sneakers,shoes,Green,No,700,175,Green,Blue,Kicks,All Year,No,Active,No
kiddie sneakers,shoes,Purple,No,700,175,Purple,Orange,Kicks,All Year,No,Active,No
kiddie sneakers,shoes,Silver,No,700,175,Gray,Blue,Kicks,All Year,No,Active,No
kiddie sneakers,shoes,Black,No,700,175,Black,Red,Kicks,All Year,No,Active,No
kimono sandals,shoes,Black,No,1600,400,Black,Beige,Kicks,All Year,No,Simple,No
kimono sandals,shoes,Red,No,1600,400,Red,Beige,Kicks,All Year,No,Simple,No
kimono sandals,shoes,Pink,No,1600,400,Pink,Beige,Kicks,All Year,No,Simple,No
kimono sandals,shoes,Dark blue,No,1600,400,Blue,Beige,Kicks,All Year,No,Simple,No
kimono sandals,shoes,Gray,No,1600,400,Gray,Beige,Kicks,All Year,No,Simple,No
kimono sandals,shoes,Purple,No,1600,400,Purple,Beige,Kicks,All Year,No,Simple,No
kimono sandals,shoes,Yellow,No,1600,400,Yellow,Beige,Kicks,All Year,No,Simple,No
kimono sandals,shoes,Green,No,1600,400,Green,Beige,Kicks,All Year,No,Simple,No
kung-fu shoes,shoes,Black,No,1260,315,Black,White,Kicks,All Year,No,Active,No
Labelle pumps,shoes,Twilight,No,3500,875,Purple,Gray,Labelle,All Year,No,Elegant,No
Labelle pumps,shoes,Midnight,No,3500,875,Black,Gray,Labelle,All Year,No,Elegant,No
Labelle pumps,shoes,Passion,No,3500,875,Red,Gray,Labelle,All Year,No,Elegant,No
