Category,DIY,Sell,Color 1,Color 2,Source,Seasonal Availability,Mannequin Piece,Style,Villager Equippable
socks,No,150,Black,White,Kicks,Spring,No,Cute,No
socks,No,150,White,Pink,Kicks,Spring,No,Cute,No
socks,No,150,Light blue,Yellow,Kicks,Spring,No,Cute,No
socks,No,150,Green,Pink,Kicks,Spring,No,Cute,No
socks,No,120,White,White,Able Sisters,All Year,Yes,Elegant,No
socks,No,120,Gray,Gray,Able Sisters,All Year,No,Elegant,No
socks,No,120,Black,Black,Able Sisters,All Year,No,Elegant,No
socks,No,120,Brown,Brown,Able Sisters,All Year,No,Elegant,No
socks,No,210,Purple,Colorful,Kicks,All Year,No,Cute,No
socks,No,210,Green,Colorful,Kicks,All Year,No,Cute,No
socks,No,210,Brown,Colorful,Kicks,All Year,No,Cute,No
socks,No,210,Blue,Colorful,Kicks,All Year,No,Cute,No
socks,No,210,Beige,Colorful,Kicks,All Year,No,Cute,No
socks,No,210,White,Colorful,Kicks,All Year,No,Cute,No
socks,No,210,Green,Colorful,Kicks,All Year,No,Cute,No
socks,No,210,Pink,Colorful,Kicks,All Year,No,Cute,No
socks,No,150,Black,Blue,Kicks,All Year,No,Active,No
socks,No,150,Black,Yellow,Kicks,All Year,No,Active,No
socks,No,150,Black,Pink,Kicks,All Year,No,Active,No
socks,No,150,Black,Green,Kicks,All Year,No,Active,No
socks,No,150,Black,Red,Kicks,All Year,No,Active,No
socks,No,180,White,Red,Able Sisters,All Year,No,Elegant,No
socks,No,180,White,Green,Able Sisters,All Year,No,Elegant,No
socks,No,180,White,Blue,Able Sisters,All Year,No,Elegant,No
socks,No,180,White,Black,Able Sisters,All Year,No,Elegant,No
socks,No,150,Beige,Beige,Able Sisters,All Year,No,Elegant,No
socks,No,150,Gray,Gray,Able Sisters,All Year,No,Elegant,No
socks,No,150,Pink,Pink,Able Sisters,All Year,No,Elegant,No
socks,No,150,Light blue,Light blue,Able Sisters,All Year,No,Elegant,No
socks,No,135,Blue,Blue,Able Sisters,All Year,No,Simple,No
socks,No,135,Blue,Blue,Able Sisters,All Year,Yes,Simple,No
socks,No,135,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
socks,No,135,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
socks,No,180,Black,Black,Able Sisters,All Year,Yes,Cute,No
socks,No,180,Yellow,Yellow,Able Sisters,All Year,No,Cute,No
socks,No,180,Green,Green,Able Sisters,All Year,No,Cute,No
socks,No,180,Gray,Gray,Able Sisters,All Year,Yes,Cute,No
socks,No,250,Brown,Red,Able Sisters,All Year,No,Cute,No
socks,No,250,Black,White,Able Sisters,All Year,No,Cute,No
socks,No,250,Green,Yellow,Able Sisters,All Year,No,Cute,No
socks,No,250,Beige,Red,Able Sisters,All Year,No,Cute,No
socks,No,250,Blue,Orange,Able Sisters,All Year,No,Cute,No
socks,No,250,Purple,Pink,Able Sisters,All Year,No,Cute,No
socks,No,150,Brown,Brown,Able Sisters,All Year,No,Simple,No
socks,No,150,Black,Black,Able Sisters,All Year,No,Simple,No
socks,No,150,Blue,Blue,Able Sisters,All Year,Yes,Simple,No
socks,No,150,Gray,Gray,Able Sisters,All Year,No,Simple,No
socks,No,150,Beige,Beige,Able Sisters,All Year,No,Simple,No
socks,No,150,White,White,Able Sisters,All Year,Yes,Simple,No
socks,No,180,Black,Black,Able Sisters,All Year,Yes,Simple,No
socks,No,180,Gray,Gray,Able Sisters,All Year,Yes,Simple,No
socks,No,180,Gray,Gray,Able Sisters,All Year,Yes,Simple,No
socks,No,180,White,White,Able Sisters,All Year,Yes,Simple,No
socks,No,180,Blue,Blue,Able Sisters,All Year,Yes,Simple,No
socks,No,180,Beige,Beige,Able Sisters,All Year,Yes,Simple,No
socks,No,120,Black,Black,Able Sisters,All Year,Yes,Elegant,No
socks,No,120,White,White,Able Sisters,All Year,No,Elegant,No
socks,No,120,Red,Red,Able Sisters,All Year,No,Elegant,No
socks,No,180,White,White,Able Sisters,All Year,Yes,Elegant,No
socks,No,180,Pink,White,Able Sisters,All Year,No,Elegant,No
socks,No,180,Light blue,White,Able Sisters,All Year,No,Elegant,No
socks,No,180,Yellow,White,Able Sisters,All Year,No,Elegant,No
socks,No,180,Black,Black,Able Sisters,All Year,Yes,Elegant,No
socks,No,210,Black,White,Kicks,Spring,No,Cute,No
socks,No,210,Green,White,Kicks,Spring,No,Cute,No
socks,No,210,Red,White,Kicks,Spring,No,Cute,No
socks,No,210,Orange,White,Kicks,Spring,No,Cute,No
socks,No,210,Light blue,White,Kicks,Spring,No,Cute,No
socks,No,210,Pink,White,Kicks,Spring,No,Cute,No
socks,No,210,Purple,White,Kicks,Spring,No,Cute,No
socks,No,210,Yellow,White,Kicks,Spring,No,Cute,No
socks,No,180,White,White,Able Sisters,All Year,No,Cute,No
socks,No,180,Yellow,White,Able Sisters,All Year,No,Cute,No
socks,No,180,Pink,White,Able Sisters,All Year,No,Cute,No
socks,No,180,Green,White,Able Sisters,All Year,No,Cute,No
socks,No,180,Purple,White,Able Sisters,All Year,No,Cute,No
socks,No,180,Light blue,White,Able Sisters,All Year,No,Cute,No
socks,No,150,Pink,Light blue,Kicks,Summer,No,Active,No
socks,No,150,Blue,Green,Kicks,Summer,No,Active,No
socks,No,150,Red,Yellow,Kicks,Summer,No,Active,No
socks,No,150,Green,Blue,Kicks,Summer,No,Active,No
socks,No,150,Black,Gray,Kicks,Summer,No,Active,No
socks,No,245,Black,Black,Kicks,All Year,No,Cool,No
socks,No,245,White,White,Kicks,All Year,No,Cool,No
socks,No,245,Purple,Purple,Kicks,All Year,No,Cool,No
socks,No,245,Red,Red,Kicks,All Year,No,Cool,No
socks,No,237,Yellow,Colorful,Able Sisters,All Year,No,Active,No
socks,No,237,Light blue,Colorful,Able Sisters,All Year,No,Active,No
socks,No,237,Purple,Colorful,Able Sisters,All Year,No,Active,No
socks,No,237,Beige,Colorful,Able Sisters,All Year,No,Active,No
socks,No,237,Pink,Colorful,Able Sisters,All Year,No,Active,No
socks,No,237,Green,Colorful,Able Sisters,All Year,No,Active,No
socks,No,175,Green,Green,Able Sisters,All Year,No,Simple,No
socks,No,175,Purple,Purple,Able Sisters,All Year,No,Simple,No
socks,No,175,Orange,Orange,Able Sisters,All Year,No,Simple,No
socks,No,10,Blue,Blue,Recycle bin,All Year,No,Simple,No
socks,No,10,Blue,Blue,Recycle bin,All Year,No,Simple,No
socks,No,10,Beige,Beige,Recycle bin,All Year,No,Simple,No
socks,No,87,Black,Black,Able Sisters,All Year,No,Cool,No
socks,No,87,Pink,Pink,Able Sisters,All Year,No,Cool,No
socks,No,87,Light blue,Light blue,Able Sisters,All Year,No,Cool,No
socks,No,87,Red,Red,Able Sisters,All Year,Yes,Cool,No
socks,No,87,Purple,Purple,Able Sisters,All Year,No,Cool,No
socks,No,87,Green,Green,Able Sisters,All Year,No,Cool,No
socks,No,87,Blue,Blue,Able Sisters,All Year,No,Cool,No
socks,No,87,Yellow,Yellow,Able Sisters,All Year,No,Cool,No
socks,No,150,Red,Light blue,Kicks,All Year,No,Cute,No
socks,No,150,Blue,Orange,Kicks,All Year,No,Cute,No
socks,No,150,Green,Pink,Kicks,All Year,No,Cute,No
socks,No,150,Yellow,Purple,Kicks,All Year,No,Cute,No
socks,No,150,Light blue,Red,Kicks,All Year,No,Cute,No
socks,No,150,Purple,Green,Kicks,All Year,No,Cute,No
socks,No,150,Pink,Yellow,Kicks,All Year,No,Cute,No
socks,No,150,Black,Gray,Kicks,All Year,No,Cute,No
socks,No,235,Purple,Purple,Labelle,All Year,No,Cool,No
socks,No,235,Black,Black,Labelle,All Year,No,Cool,No
socks,No,235,Red,Red,Labelle,All Year,No,Cool,No
socks,No,235,Blue,Blue,Labelle,All Year,No,Cool,No
socks,No,235,Yellow,Yellow,Labelle,All Year,No,Cool,No
socks,No,235,Pink,Pink,Labelle,All Year,No,Cool,No
socks,No,310,Purple,Purple,Labelle,All Year,No,Elegant,No
socks,No,310,Black,Black,Labelle,All Year,No,Elegant,No
socks,No,310,Red,Red,Labelle,All Year,No,Elegant,No
socks,No,310,Blue,Blue,Labelle,All Year,No,Elegant,No
socks,No,310,Orange,Orange,Labelle,All Year,No,Elegant,No
socks,No,310,Pink,Pink,Labelle,All Year,No,Elegant,No
socks,No,180,White,White,Able Sisters,All Year,No,Elegant,No
socks,No,180,Pink,White,Able Sisters,All Year,No,Elegant,No
socks,No,180,Green,White,Able Sisters,All Year,No,Elegant,No
socks,No,180,Black,White,Able Sisters,All Year,No,Elegant,No
socks,No,180,Beige,White,Able Sisters,All Year,No,Elegant,No
socks,No,180,Gray,Purple,Able Sisters,Winter,No,Simple,No
socks,No,180,Gray,Blue,Able Sisters,Winter,No,Simple,No
socks,No,180,Gray,Yellow,Able Sisters,Winter,No,Simple,No
socks,No,180,Gray,Green,Able Sisters,Winter,Yes,Simple,No
socks,No,180,Gray,Red,Able Sisters,Winter,No,Simple,No
socks,No,180,Gray,Orange,Able Sisters,Winter,No,Simple,No
socks,No,110,Purple,Purple,Able Sisters,Winter,No,Active,No
socks,No,110,Black,Black,Able Sisters,Winter,No,Active,No
socks,No,110,Gray,Gray,Able Sisters,Winter,No,Active,No
socks,No,110,Pink,Pink,Able Sisters,Winter,No,Active,No
socks,No,110,Purple,Purple,Able Sisters,Winter,No,Active,No
socks,No,110,Blue,Blue,Able Sisters,Winter,No,Active,No
socks,No,200,Red,Red,Able Sisters,All Year,No,Simple,No
socks,No,200,Green,Green,Able Sisters,All Year,Yes,Simple,No
socks,No,200,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
socks,No,200,Purple,Purple,Able Sisters,All Year,No,Simple,No
socks,No,200,Blue,Blue,Able Sisters,All Year,No,Simple,No
socks,No,200,Orange,Orange,Able Sisters,All Year,No,Simple,No
socks,No,200,Yellow,Yellow,Able Sisters,All Year,No,Simple,No
socks,No,200,Beige,Beige,Able Sisters,All Year,No,Simple,No
socks,No,135,Yellow,Orange,Able Sisters,All Year,No,Active,No
socks,No,135,Pink,Purple,Able Sisters,All Year,Yes,Active,No
socks,No,135,Orange,Pink,Able Sisters,All Year,No,Active,No
socks,No,135,Green,Light blue,Able Sisters,All Year,No,Active,No
socks,No,135,Purple,Blue,Able Sisters,All Year,No,Active,No
socks,No,180,Yellow,Orange,Able Sisters,All Year,No,Active,No
socks,No,180,Pink,Purple,Able Sisters,All Year,No,Active,No
socks,No,180,Orange,Pink,Able Sisters,All Year,Yes,Active,No
socks,No,180,Green,Light blue,Able Sisters,All Year,Yes,Active,No
socks,No,180,Purple,Blue,Able Sisters,All Year,No,Active,No
socks,No,120,Gray,Black,Able Sisters,All Year,Yes,Simple,No
socks,No,120,White,Red,Able Sisters,All Year,Yes,Simple,No
socks,No,120,Red,Gray,Able Sisters,All Year,No,Simple,No
socks,No,120,Light blue,White,Able Sisters,All Year,Yes,Simple,No
socks,No,120,Orange,Purple,Able Sisters,All Year,No,Simple,No
socks,No,120,Green,Blue,Able Sisters,All Year,No,Simple,No
socks,No,120,Blue,Yellow,Able Sisters,All Year,No,Simple,No
socks,No,120,Yellow,Light blue,Able Sisters,All Year,No,Simple,No
socks,No,210,Blue,Black,Able Sisters,Winter,No,Elegant,No
socks,No,210,Beige,Black,Able Sisters,Winter,No,Elegant,No
socks,No,210,Red,Black,Able Sisters,Winter,Yes,Elegant,No
socks,No,210,Blue,Black,Able Sisters,Winter,No,Elegant,No
socks,No,210,Gray,Black,Able Sisters,Winter,No,Elegant,No
socks,No,210,Green,Black,Able Sisters,Winter,Yes,Elegant,No
socks,No,210,Light blue,Black,Able Sisters,Winter,No,Elegant,No
socks,No,235,Black,Black,Able Sisters,All Year,Yes,Elegant,No
socks,No,235,White,White,Able Sisters,All Year,No,Elegant,No
socks,No,180,Pink,White,Able Sisters,Winter,No,Cute,No
socks,No,180,Light blue,White,Able Sisters,Winter,No,Cute,No
socks,No,180,Green,White,Able Sisters,Winter,No,Cute,No
socks,No,180,Orange,White,Able Sisters,Winter,No,Cute,No
socks,No,180,Purple,White,Able Sisters,Winter,No,Cute,No
socks,No,150,Orange,Orange,Able Sisters,All Year,No,Elegant,No
socks,No,150,Red,Red,Able Sisters,All Year,No,Elegant,No
socks,No,150,Blue,Blue,Able Sisters,All Year,No,Elegant,No
socks,No,150,Green,Green,Able Sisters,All Year,No,Elegant,No
socks,No,150,Purple,Purple,Able Sisters,All Year,No,Elegant,No
socks,No,137,Black,Pink,Able Sisters,All Year,No,Active,No
socks,No,137,Black,Yellow,Able Sisters,All Year,No,Active,No
socks,No,137,Black,Blue,Able Sisters,All Year,Yes,Active,No
socks,No,137,Black,Green,Able Sisters,All Year,No,Active,No
socks,No,120,Green,Green,Able Sisters,All Year,No,Elegant,No
socks,No,120,Red,Red,Able Sisters,All Year,No,Elegant,No
socks,No,120,Blue,Blue,Able Sisters,All Year,No,Elegant,No
socks,No,120,Purple,Purple,Able Sisters,All Year,No,Elegant,No
socks,No,120,Pink,Pink,Able Sisters,All Year,No,Elegant,No
socks,No,120,Yellow,Yellow,Able Sisters,All Year,No,Elegant,No
socks,No,120,Green,Green,Able Sisters,All Year,No,Elegant,No
socks,No,120,Brown,Brown,Able Sisters,All Year,No,Elegant,No
socks,No,180,Orange,Orange,Able Sisters,All Year,No,Elegant,No
socks,No,180,Yellow,Yellow,Able Sisters,All Year,No,Elegant,No
socks,No,180,Green,Green,Able Sisters,All Year,No,Elegant,No
socks,No,180,Purple,Purple,Able Sisters,All Year,No,Elegant,No
socks,No,180,Blue,Blue,Able Sisters,All Year,Yes,Elegant,No
socks,No,180,Pink,Pink,Able Sisters,All Year,No,Elegant,No
socks,No,180,Red,Red,Able Sisters,All Year,No,Elegant,No
socks,No,180,Green,Green,Able Sisters,All Year,No,Elegant,No
socks,No,235,Pink,Pink,Kicks,All Year,No,Gorgeous,No
socks,No,235,Red,Red,Kicks,All Year,No,Gorgeous,No
socks,No,235,Black,Black,Kicks,All Year,No,Gorgeous,No
socks,No,235,Yellow,Yellow,Kicks,All Year,No,Gorgeous,No
socks,No,235,White,White,Kicks,All Year,No,Gorgeous,No
socks,No,235,Blue,Blue,Kicks,All Year,No,Gorgeous,No
socks,No,235,Purple,Purple,Kicks,All Year,No,Gorgeous,No
socks,No,235,Green,Green,Kicks,All Year,No,Gorgeous,No
socks,No,150,Blue,Blue,Kicks,Fall,No,Elegant,No
socks,No,150,Red,Red,Kicks,Fall,No,Elegant,No
socks,No,150,Brown,Brown,Kicks,Fall,No,Elegant,No
socks,No,150,Green,Green,Kicks,Fall,No,Elegant,No
socks,No,150,Green,Green,Kicks,Fall,No,Elegant,No
socks,No,150,Gray,Gray,Kicks,Fall,No,Elegant,No
socks,No,150,Pink,Pink,Kicks,All Year,No,Cute,No
socks,No,150,White,White,Kicks,All Year,No,Cute,No
socks,No,150,Red,Red,Kicks,All Year,No,Cute,No
socks,No,150,Light blue,Light blue,Kicks,All Year,No,Cute,No
socks,No,180,Blue,Red,Able Sisters,All Year,Yes,Simple,No
socks,No,180,Black,White,Able Sisters,All Year,No,Simple,No
socks,No,180,White,Black,Able Sisters,All Year,Yes,Simple,No
socks,No,180,Gray,Light blue,Able Sisters,All Year,No,Simple,No
socks,No,180,Blue,Light blue,Able Sisters,All Year,No,Simple,No
socks,No,180,Orange,Yellow,Able Sisters,All Year,Yes,Simple,No
socks,No,180,Red,Black,Able Sisters,All Year,No,Simple,No
socks,No,180,Pink,White,Able Sisters,All Year,No,Simple,No
socks,No,200,Blue,White,Kicks,All Year,No,Active,No
socks,No,200,Red,White,Kicks,All Year,No,Active,No
socks,No,200,Green,White,Kicks,All Year,No,Active,No
socks,No,200,Light blue,White,Kicks,All Year,No,Active,No
socks,No,200,Black,White,Kicks,All Year,No,Active,No
socks,No,200,Orange,White,Kicks,All Year,No,Active,No
socks,No,200,White,Black,Kicks,All Year,No,Active,No
socks,No,180,Black,Black,Kicks,Fall,No,Cool,No
socks,No,180,White,White,Kicks,Fall,No,Cool,No
socks,No,180,Orange,Orange,Kicks,Fall,No,Cool,No
socks,No,180,Purple,Purple,Kicks,Fall,No,Cool,No
socks,No,120,Black,Black,Able Sisters,All Year,No,Simple,No
socks,No,120,Gray,Gray,Able Sisters,All Year,No,Simple,No
socks,No,120,White,White,Able Sisters,All Year,No,Simple,No
socks,No,120,Brown,Brown,Able Sisters,All Year,No,Simple,No
socks,No,120,Beige,Beige,Able Sisters,All Year,Yes,Simple,No
socks,No,112,Blue,Blue,Able Sisters,All Year,No,Simple,No
socks,No,112,Gray,Gray,Able Sisters,All Year,Yes,Simple,No
socks,No,112,Gray,Gray,Able Sisters,All Year,Yes,Simple,No
socks,No,112,White,White,Able Sisters,All Year,No,Simple,No
socks,No,112,Black,Black,Able Sisters,All Year,Yes,Simple,No
socks,No,112,Brown,Brown,Able Sisters,All Year,No,Simple,No
socks,No,112,Green,Green,Able Sisters,All Year,Yes,Simple,No
socks,No,150,Black,White,Able Sisters,All Year,No,Simple,No
socks,No,150,Light blue,White,Able Sisters,All Year,No,Simple,No
socks,No,150,Green,White,Able Sisters,All Year,No,Simple,No
socks,No,150,Yellow,White,Able Sisters,All Year,No,Simple,No
socks,No,150,Orange,White,Able Sisters,All Year,No,Simple,No
socks,No,150,Red,White,Able Sisters,All Year,No,Simple,No
socks,No,150,Purple,White,Able Sisters,All Year,No,Simple,No
socks,No,150,Blue,White,Able Sisters,All Year,No,Simple,No
socks,No,180,Red,Black,Able Sisters,All Year,No,Gorgeous,No
socks,No,180,Gray,Black,Able Sisters,All Year,No,Gorgeous,No
socks,No,180,Pink,Black,Able Sisters,All Year,No,Gorgeous,No
socks,No,180,Light blue,Black,Able Sisters,All Year,No,Gorgeous,No
socks,No,180,Yellow,Black,Able Sisters,All Year,No,Gorgeous,No
socks,No,180,Purple,Black,Able Sisters,All Year,No,Gorgeous,No
socks,No,180,Green,Black,Able Sisters,All Year,No,Gorgeous,No
socks,No,180,Orange,Black,Able Sisters,All Year,No,Gorgeous,No
socks,No,300,White,White,Able Sisters,All Year,No,Simple,No
socks,No,300,Black,Black,Able Sisters,All Year,No,Simple,No
socks,No,300,Blue,Blue,Able Sisters,All Year,No,Simple,No
socks,No,150,Pink,White,Able Sisters,Winter,No,Cute,No
socks,No,150,Purple,White,Able Sisters,Winter,No,Cute,No
socks,No,150,Light blue,White,Able Sisters,Winter,No,Cute,No
socks,No,150,Green,White,Able Sisters,Winter,No,Cute,No
socks,No,150,Beige,White,Able Sisters,Winter,No,Cute,No
socks,No,150,Red,White,Able Sisters,Winter,No,Cute,No
socks,No,150,Gray,White,Able Sisters,Winter,No,Cute,No
socks,No,120,White,Blue,Able Sisters,All Year,No,Simple,No
socks,No,120,White,Orange,Able Sisters,All Year,Yes,Simple,No
socks,No,120,White,Green,Able Sisters,All Year,No,Simple,No
socks,No,120,White,Red,Able Sisters,All Year,No,Simple,No
socks,No,120,Gray,Blue,Able Sisters,All Year,No,Simple,No
socks,No,120,Gray,Red,Able Sisters,All Year,No,Simple,No
socks,No,120,Gray,Green,Able Sisters,All Year,No,Simple,No
socks,No,120,Gray,Purple,Able Sisters,All Year,No,Simple,No
socks,No,120,Blue,Blue,Able Sisters,All Year,No,Simple,No
socks,No,120,Pink,Pink,Able Sisters,All Year,No,Simple,No
socks,No,120,Brown,Brown,Able Sisters,All Year,No,Simple,No
socks,No,120,Green,Green,Able Sisters,All Year,No,Simple,No
socks,No,120,Green,Green,Able Sisters,All Year,No,Simple,No
socks,No,120,Purple,Purple,Able Sisters,All Year,No,Simple,No
socks,No,120,Black,Black,Able Sisters,All Year,No,Simple,No
socks,No,120,White,White,Able Sisters,All Year,No,Simple,No
socks,No,112,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
socks,No,112,Purple,Purple,Able Sisters,All Year,No,Simple,No
socks,No,112,Red,Red,Able Sisters,All Year,No,Simple,No
socks,No,112,Pink,Pink,Able Sisters,All Year,No,Simple,No
socks,No,112,Blue,Blue,Able Sisters,All Year,No,Simple,No
socks,No,112,Yellow,Yellow,Able Sisters,All Year,No,Simple,No
socks,No,112,Green,Green,Able Sisters,All Year,No,Simple,No
socks,No,112,Orange,Orange,Able Sisters,All Year,No,Simple,No
socks,No,120,Green,Green,Able Sisters,All Year,No,Simple,No
socks,No,120,Red,Red,Able Sisters,All Year,No,Simple,No
socks,No,120,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
socks,No,120,Blue,Blue,Able Sisters,All Year,No,Simple,No
socks,No,120,Purple,Purple,Able Sisters,All Year,No,Simple,No
socks,No,120,Pink,Pink,Able Sisters,All Year,No,Simple,No
socks,No,120,Orange,Orange,Able Sisters,All Year,No,Simple,No
socks,No,120,Yellow,Yellow,Able Sisters,All Year,No,Simple,No
socks,No,180,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
socks,No,180,Purple,Purple,Able Sisters,All Year,No,Simple,No
socks,No,180,Red,Red,Able Sisters,All Year,No,Simple,No
socks,No,180,Pink,Pink,Able Sisters,All Year,No,Simple,No
socks,No,180,Blue,Blue,Able Sisters,All Year,No,Simple,No
socks,No,180,Yellow,Yellow,Able Sisters,All Year,No,Simple,No
socks,No,180,Green,Green,Able Sisters,All Year,No,Simple,No
socks,No,180,Orange,Orange,Able Sisters,All Year,Yes,Simple,No
socks,No,150,Blue,Light blue,Kicks,All Year,No,Cool,No
socks,No,150,Brown,Beige,Kicks,All Year,No,Cool,No
socks,No,150,Purple,Pink,Kicks,All Year,No,Cool,No
socks,No,150,Green,Green,Kicks,All Year,No,Cool,No
socks,No,150,Black,Gray,Kicks,All Year,No,Cool,No
tops,No,140,Blue,White,Nook Shopping Catalog,All Year,No,Simple,Yes
tops,No,420,Blue,Blue,Able Sisters,All Year,Yes,Simple,Yes
tops,No,420,Black,Black,Able Sisters,All Year,No,Simple,Yes
tops,No,262,Black,Red,Able Sisters,All Year,Yes,Cool,Yes
tops,No,262,Red,Green,Able Sisters,All Year,No,Cool,Yes
tops,No,262,Green,Yellow,Able Sisters,All Year,No,Cool,Yes
tops,No,262,White,Black,Able Sisters,All Year,No,Cool,Yes
tops,No,262,Purple,Blue,Able Sisters,All Year,No,Cool,Yes
tops,No,262,Gray,White,Able Sisters,All Year,No,Cool,Yes
tops,No,262,Blue,Purple,Able Sisters,All Year,No,Cool,Yes
tops,No,580,Blue,Light blue,Able Sisters,Winter,Yes,Cute,Yes
tops,No,580,Green,Green,Able Sisters,Winter,No,Cute,Yes
tops,No,580,Purple,Purple,Able Sisters,Winter,No,Cute,Yes
tops,No,580,Pink,Pink,Able Sisters,Winter,No,Cute,Yes
tops,No,240,Yellow,Black,Able Sisters,Summer,No,Cool,Yes
tops,No,240,Gray,Black,Able Sisters,Summer,No,Cool,Yes
tops,No,160,Light blue,White,Nook Shopping Catalog,All Year,No,Simple,Yes
tops,No,350,Beige,Beige,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Red,Red,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Blue,Blue,Able Sisters,All Year,No,Simple,Yes
tops,No,210,Orange,White,Able Sisters,All Year,No,Simple,Yes
tops,No,210,Green,White,Able Sisters,All Year,No,Simple,Yes
tops,No,210,Blue,White,Able Sisters,All Year,No,Simple,Yes
tops,No,210,Pink,White,Able Sisters,All Year,No,Simple,Yes
tops,No,210,Light blue,White,Able Sisters,All Year,No,Simple,Yes
tops,No,210,Purple,White,Able Sisters,All Year,No,Simple,Yes
tops,No,210,Gray,White,Able Sisters,All Year,No,Simple,Yes
tops,No,210,Brown,White,Able Sisters,All Year,No,Simple,Yes
tops,No,325,Beige,Beige,Able Sisters,Winter,No,Simple,Yes
tops,No,325,Light blue,Light blue,Able Sisters,Winter,No,Simple,Yes
tops,No,325,Pink,Pink,Able Sisters,Winter,No,Simple,Yes
tops,No,325,Yellow,Yellow,Able Sisters,Winter,No,Simple,Yes
tops,No,300,Red,Red,Able Sisters,Winter,No,Simple,Yes
tops,No,300,White,White,Able Sisters,Winter,No,Simple,Yes
tops,No,300,Gray,Gray,Able Sisters,Winter,No,Simple,Yes
tops,No,300,Green,Green,Able Sisters,Winter,No,Simple,Yes
tops,No,300,Black,Black,Able Sisters,Winter,No,Simple,Yes
tops,No,300,Orange,Orange,Able Sisters,Winter,No,Simple,Yes
